pollutant,horizon_days,grid_id,lat,lon,prediction_corrected,kriging_variance,local_i,p_sim,quadrant,significant,lisa_cluster
SO2,3,g_035_001,3.4775,-76.5925,8.405884265899658,99.0524673461914,0.3258122891063214,0.039,1,True,high_high
SO2,3,g_035_002,3.4775,-76.58749999999999,6.715475082397461,91.78105926513672,0.018338881017335662,0.284,1,False,not_significant
SO2,3,g_035_003,3.4775,-76.5825,5.954654932022095,84.61731719970703,0.001382517519074824,0.495,3,False,not_significant
SO2,3,g_035_004,3.4775,-76.5775,5.569633722305298,77.56106567382812,0.022845014518892724,0.366,3,False,not_significant
SO2,3,g_035_005,3.4775,-76.57249999999999,5.181914687156677,70.61164855957031,0.05951863387705652,0.263,3,False,not_significant
SO2,3,g_035_006,3.4775,-76.5675,4.643270790576935,63.76998519897461,0.1251725692804788,0.186,3,False,not_significant
SO2,3,g_035_007,3.4775,-76.5625,4.1757195591926575,57.04286193847656,0.20217830839060602,0.117,3,False,not_significant
SO2,3,g_035_008,3.4775,-76.55749999999999,3.999319076538086,50.45058822631836,0.2406208170175391,0.095,3,False,not_significant
SO2,3,g_035_009,3.4775,-76.5525,4.188077390193939,44.03854751586914,0.21225742636820139,0.103,3,False,not_significant
SO2,3,g_035_010,3.4775,-76.5475,4.622042715549469,37.89024353027344,0.14778699673755785,0.145,3,False,not_significant
SO2,3,g_035_011,3.4775,-76.54249999999999,4.944682657718658,32.13113784790039,0.10487764381716988,0.183,3,False,not_significant
SO2,3,g_035_012,3.4775,-76.5375,4.998157441616058,26.900278091430664,0.09557164581587758,0.197,3,False,not_significant
SO2,3,g_035_013,3.4775,-76.5325,4.863924384117127,22.28033828735352,0.10464297385936007,0.199,3,False,not_significant
SO2,3,g_035_014,3.4775,-76.5275,4.823105692863464,18.28365135192871,0.09309908017356755,0.227,3,False,not_significant
SO2,3,g_035_015,3.4775,-76.5225,5.267547965049744,15.128971099853516,0.033882553923555235,0.354,3,False,not_significant
SO2,3,g_035_016,3.4775,-76.5175,6.4331501722335815,13.679576873779297,0.0019639220800036334,0.406,1,False,not_significant
SO2,3,g_035_017,3.4775,-76.5125,7.756270885467529,14.632403373718262,0.10580318156072634,0.186,1,False,not_significant
SO2,3,g_035_018,3.4775,-76.5075,8.799022912979126,17.248619079589844,0.2956066126362229,0.079,1,False,not_significant
SO2,3,g_035_019,3.4775,-76.5025,9.241273880004885,20.74186897277832,0.42444652491307105,0.056,1,False,not_significant
SO2,3,g_035_020,3.4775,-76.4975,9.299002170562744,25.003137588500977,0.44912820353275634,0.047,1,True,high_high
SO2,3,g_035_021,3.4775,-76.49249999999999,9.09590768814087,30.06138038635254,0.3919074245186788,0.057,1,False,not_significant
SO2,3,g_035_022,3.4775,-76.4875,8.697471141815186,35.804439544677734,0.3029988334088341,0.074,1,False,not_significant
SO2,3,g_035_023,3.4775,-76.4825,8.458491802215576,42.04312515258789,0.24711650173789085,0.084,1,False,not_significant
SO2,3,g_035_024,3.4775,-76.47749999999999,8.419596672058105,48.61149978637695,0.23427271428276616,0.09,1,False,not_significant
SO2,3,g_035_025,3.4775,-76.4725,8.471888065338135,55.39942932128906,0.24373672702514687,0.086,1,False,not_significant
SO2,3,g_035_026,3.4775,-76.4675,8.558698654174805,62.344573974609375,0.2519374423651722,0.088,1,False,not_significant
SO2,3,g_035_027,3.4775,-76.46249999999999,8.388514041900635,69.41551971435547,0.22072502671936295,0.101,1,False,not_significant
SO2,3,g_035_028,3.4775,-76.4575,8.101471900939941,76.59798431396484,0.17964626261776553,0.111,1,False,not_significant
SO2,3,g_035_029,3.4775,-76.4525,8.194325923919678,83.88594055175781,0.19113713674298685,0.108,1,False,not_significant
SO2,3,g_035_030,3.4775,-76.44749999999999,8.546943187713623,91.27667236328124,0.24367696033821232,0.093,1,False,not_significant
SO2,3,g_035_031,3.4775,-76.4425,8.653565883636475,98.76824951171876,0.2720194938274336,0.083,1,False,not_significant
SO2,3,g_035_032,3.4775,-76.4375,8.613574504852295,106.3584442138672,0.27069736021981455,0.081,1,False,not_significant
SO2,3,g_035_033,3.4775,-76.43249999999999,8.57470178604126,114.0443878173828,0.2732611991433914,0.079,1,False,not_significant
SO2,3,g_035_034,3.4775,-76.4275,8.811675548553467,121.82259368896484,0.334986321785977,0.066,1,False,not_significant
SO2,3,g_035_035,3.4775,-76.4225,9.451519012451172,129.68910217285156,0.5166028434543883,0.03,1,True,high_high
SO2,3,g_035_036,3.4775,-76.41749999999999,10.57707977294922,137.6396942138672,0.9080935148663234,0.014,1,True,high_high
SO2,3,g_035_037,3.4775,-76.4125,12.017632007598875,145.67002868652344,1.5876548346948456,0.003,1,True,high_high
SO2,3,g_035_038,3.4775,-76.4075,13.660024166107178,153.7758331298828,2.700545115942816,0.001,1,True,high_high
SO2,3,g_035_039,3.4775,-76.4025,15.98611545562744,161.95291137695312,3.8411106556022645,0.001,1,True,high_high
SO2,3,g_036_000,3.4825,-76.5975,12.911773443222046,109.31475830078124,1.5226677511353428,0.01,1,True,high_high
SO2,3,g_036_001,3.4825,-76.5925,9.052435398101808,101.97318267822266,0.5048760561106499,0.021,1,True,high_high
SO2,3,g_036_002,3.4825,-76.58749999999999,7.468391418457031,94.73045349121094,0.09245730443733094,0.175,1,False,not_significant
SO2,3,g_036_003,3.4825,-76.5825,6.785745859146118,87.58674621582031,0.016237461541366034,0.328,1,False,not_significant
SO2,3,g_036_004,3.4825,-76.5775,6.417228102684021,80.54154968261719,0.0009196614174476152,0.437,1,False,not_significant
SO2,3,g_036_005,3.4825,-76.57249999999999,5.992055892944336,73.59452819824219,0.004364808787974427,0.443,3,False,not_significant
SO2,3,g_036_006,3.4825,-76.5675,5.4345808029174805,66.74713897705078,0.033285588782933424,0.329,3,False,not_significant
SO2,3,g_036_007,3.4825,-76.5625,4.913612604141235,60.00534439086914,0.08354730554731006,0.234,3,False,not_significant
SO2,3,g_036_008,3.4825,-76.55749999999999,4.674420356750488,53.38320541381836,0.11697198809406348,0.201,3,False,not_significant
SO2,3,g_036_009,3.4825,-76.5525,4.779662489891052,46.90573120117188,0.10684414202253657,0.209,3,False,not_significant
SO2,3,g_036_010,3.4825,-76.5475,5.117497563362122,40.60692596435547,0.07175550427021328,0.233,3,False,not_significant
SO2,3,g_036_011,3.4825,-76.54249999999999,5.367543458938599,34.515045166015625,0.04889188074227479,0.263,3,False,not_significant
SO2,3,g_036_012,3.4825,-76.5375,5.321366310119629,28.618213653564453,0.05004412466599127,0.266,3,False,not_significant
SO2,3,g_036_013,3.4825,-76.5325,5.125479698181152,22.82533264160156,0.06392513440290133,0.256,3,False,not_significant
SO2,3,g_036_014,3.4825,-76.5275,5.00444221496582,17.003585815429688,0.0644070879885112,0.272,3,False,not_significant
SO2,3,g_036_015,3.4825,-76.5225,5.3704997301101685,11.364352226257324,0.014442987469963336,0.436,3,False,not_significant
SO2,3,g_036_016,3.4825,-76.5175,6.509581804275513,8.22929859161377,0.006394928470853934,0.334,1,False,not_significant
SO2,3,g_036_017,3.4825,-76.5125,7.871724605560303,11.131185531616213,0.14243182463391435,0.138,1,False,not_significant
SO2,3,g_036_018,3.4825,-76.5075,9.000838041305542,16.430347442626953,0.3527879130236739,0.067,1,False,not_significant
SO2,3,g_036_019,3.4825,-76.5025,9.522561073303224,21.87367248535156,0.5060954161362505,0.035,1,True,high_high
SO2,3,g_036_020,3.4825,-76.4975,9.58469295501709,27.33936882019043,0.5329728456123578,0.032,1,True,high_high
SO2,3,g_036_021,3.4825,-76.49249999999999,9.400736808776855,33.01217269897461,0.4796055939039491,0.038,1,True,high_high
SO2,3,g_036_022,3.4825,-76.4875,9.068439483642578,38.99225997924805,0.3985118560042767,0.056,1,False,not_significant
SO2,3,g_036_023,3.4825,-76.4825,8.902719020843506,45.275428771972656,0.35181688648186793,0.063,1,False,not_significant
SO2,3,g_036_024,3.4825,-76.47749999999999,8.879040718078613,51.81038284301758,0.34370473996611567,0.066,1,False,not_significant
SO2,3,g_036_025,3.4825,-76.4725,8.982653617858887,58.54220962524414,0.3653258017925377,0.061,1,False,not_significant
SO2,3,g_036_026,3.4825,-76.4675,9.103118419647217,65.42945098876953,0.3832181294563764,0.061,1,False,not_significant
SO2,3,g_036_027,3.4825,-76.46249999999999,8.932416915893555,72.44573211669922,0.3458838284711027,0.067,1,False,not_significant
SO2,3,g_036_028,3.4825,-76.4575,8.642143249511719,79.57598114013672,0.292567191589922,0.076,1,False,not_significant
SO2,3,g_036_029,3.4825,-76.4525,8.627322673797607,86.81210327148438,0.28824607243046996,0.076,1,False,not_significant
SO2,3,g_036_030,3.4825,-76.44749999999999,8.857181549072266,94.14965057373048,0.3280069790208139,0.072,1,False,not_significant
SO2,3,g_036_031,3.4825,-76.4425,8.965340614318848,101.58575439453124,0.35317203610560866,0.067,1,False,not_significant
SO2,3,g_036_032,3.4825,-76.4375,8.925568103790283,109.11793518066406,0.35202192450853087,0.065,1,False,not_significant
SO2,3,g_036_033,3.4825,-76.43249999999999,8.962461948394775,116.74354553222656,0.37098342799483636,0.057,1,False,not_significant
SO2,3,g_036_034,3.4825,-76.4275,9.2855806350708,124.45962524414062,0.4623223137750482,0.038,1,True,high_high
SO2,3,g_036_035,3.4825,-76.4225,9.963394165039062,132.26283264160156,0.6724793981727133,0.021,1,True,high_high
SO2,3,g_036_036,3.4825,-76.41749999999999,10.890295505523682,140.14956665039062,1.0320444766731338,0.012,1,True,high_high
SO2,3,g_036_037,3.4825,-76.4125,11.924479484558104,148.11611938476562,1.5744299348540234,0.003,1,True,high_high
SO2,3,g_036_038,3.4825,-76.4075,13.28136157989502,156.15869140625,2.5345100751513443,0.001,1,True,high_high
SO2,3,g_036_039,3.4825,-76.4025,15.73617172241211,164.2735595703125,3.7062505108345807,0.001,1,True,high_high
SO2,3,g_037_000,3.4875,-76.5975,13.682188987731934,112.41983032226562,1.9194496953270268,0.005,1,True,high_high
SO2,3,g_037_001,3.4875,-76.5925,10.052371978759766,105.1175537109375,0.8303988427381469,0.012,1,True,high_high
SO2,3,g_037_002,3.4875,-76.58749999999999,8.52964472770691,97.90794372558594,0.27473241517151564,0.077,1,False,not_significant
SO2,3,g_037_003,3.4875,-76.5825,7.8712451457977295,90.79051971435548,0.12693232570895835,0.166,1,False,not_significant
SO2,3,g_037_004,3.4875,-76.5775,7.496126890182495,83.76431274414062,0.06781264951659725,0.238,1,False,not_significant
SO2,3,g_037_005,3.4875,-76.57249999999999,7.0661797523498535,76.82831573486328,0.02630922572181677,0.324,1,False,not_significant
SO2,3,g_037_006,3.4875,-76.5675,6.504443049430847,69.9823226928711,0.0017334436781970021,0.436,1,False,not_significant
SO2,3,g_037_007,3.4875,-76.5625,5.929713726043701,63.22773361206055,0.006039169853654885,0.434,3,False,not_significant
SO2,3,g_037_008,3.4875,-76.55749999999999,5.538231730461121,56.56756210327149,0.02447661104460665,0.356,3,False,not_significant
SO2,3,g_037_009,3.4875,-76.5525,5.496547102928162,50.0037956237793,0.028645368758599965,0.341,3,False,not_significant
SO2,3,g_037_010,3.4875,-76.5475,5.658919334411621,43.52888488769531,0.01980543680517635,0.367,3,False,not_significant
SO2,3,g_037_011,3.4875,-76.54249999999999,5.790716767311096,37.107669830322266,0.013308567046552082,0.388,3,False,not_significant
SO2,3,g_037_012,3.4875,-76.5375,5.730737209320068,30.64952087402344,0.014710491580079829,0.39,3,False,not_significant
SO2,3,g_037_013,3.4875,-76.5325,5.563413739204407,23.98111724853516,0.020052319046839483,0.382,3,False,not_significant
SO2,3,g_037_014,3.4875,-76.5275,5.538705229759216,16.844324111938477,0.014578020902699041,0.421,3,False,not_significant
SO2,3,g_037_015,3.4875,-76.5225,6.032942771911621,8.940738677978516,-0.004673153667138882,0.408,2,False,not_significant
SO2,3,g_037_016,3.4875,-76.5175,8.427674293518066,4.169843983992117e-11,0.12276796433364051,0.233,1,False,not_significant
SO2,3,g_037_017,3.4875,-76.5125,8.56680178642273,8.852434158325195,0.2808878176427066,0.077,1,False,not_significant
SO2,3,g_037_018,3.4875,-76.5075,9.70045018196106,16.532146453857422,0.5555213089039491,0.031,1,True,high_high
SO2,3,g_037_019,3.4875,-76.5025,10.148458003997805,23.3837947845459,0.7208407289600682,0.02,1,True,high_high
SO2,3,g_037_020,3.4875,-76.4975,10.082988739013672,29.774311065673828,0.7182901272833682,0.019,1,True,high_high
SO2,3,g_037_021,3.4875,-76.49249999999999,9.90528392791748,36.00851821899414,0.6528426200040836,0.022,1,True,high_high
SO2,3,g_037_022,3.4875,-76.4875,9.74375057220459,42.2805290222168,0.5883217808193674,0.027,1,True,high_high
SO2,3,g_037_023,3.4875,-76.4825,9.552678108215332,48.68201446533203,0.5342285506138539,0.031,1,True,high_high
SO2,3,g_037_024,3.4875,-76.47749999999999,9.52633571624756,55.23863983154297,0.527046078451581,0.031,1,True,high_high
SO2,3,g_037_025,3.4875,-76.4725,9.724668502807615,61.945068359375,0.5672342977076235,0.031,1,True,high_high
SO2,3,g_037_026,3.4875,-76.4675,9.822109699249268,68.78672790527344,0.5865050400890304,0.03,1,True,high_high
SO2,3,g_037_027,3.4875,-76.46249999999999,9.705705642700195,75.74977111816406,0.551592366489716,0.032,1,True,high_high
SO2,3,g_037_028,3.4875,-76.4575,9.412211418151855,82.823974609375,0.4845846276202599,0.038,1,True,high_high
SO2,3,g_037_029,3.4875,-76.4525,9.337133884429932,90.00259399414062,0.4621062454930473,0.044,1,True,high_high
SO2,3,g_037_030,3.4875,-76.44749999999999,9.436802387237549,97.2812728881836,0.4773528030241087,0.044,1,True,high_high
SO2,3,g_037_031,3.4875,-76.4425,9.47052764892578,104.6569366455078,0.4854743784797203,0.041,1,True,high_high
SO2,3,g_037_032,3.4875,-76.4375,9.408111572265623,112.1270523071289,0.48179898704607677,0.038,1,True,high_high
SO2,3,g_037_033,3.4875,-76.43249999999999,9.519115447998049,119.68912506103516,0.5213393544809286,0.032,1,True,high_high
SO2,3,g_037_034,3.4875,-76.4275,9.878155708312988,127.3404769897461,0.6334944912013808,0.026,1,True,high_high
SO2,3,g_037_035,3.4875,-76.4225,10.349078178405762,135.0782012939453,0.8094368205488772,0.017,1,True,high_high
SO2,3,g_037_036,3.4875,-76.41749999999999,10.88068389892578,142.899169921875,1.0556330577191817,0.009,1,True,high_high
SO2,3,g_037_037,3.4875,-76.4125,11.593433856964111,150.80010986328125,1.442076211855875,0.003,1,True,high_high
SO2,3,g_037_038,3.4875,-76.4075,12.717663764953612,158.7776641845703,2.243340882285433,0.001,1,True,high_high
SO2,3,g_037_039,3.4875,-76.4025,15.352668762207031,166.8284454345703,3.4417264694840446,0.001,1,True,high_high
SO2,3,g_038_000,3.4925,-76.5975,14.233545541763306,115.75403594970705,2.2895338514858627,0.003,1,True,high_high
SO2,3,g_038_001,3.4925,-76.5925,10.85369324684143,108.49666595458984,1.154807089856308,0.006,1,True,high_high
SO2,3,g_038_002,3.4925,-76.58749999999999,9.478272676467896,101.32757568359376,0.5134279290643451,0.032,1,True,high_high
SO2,3,g_038_003,3.4925,-76.5825,8.868184328079224,94.24590301513672,0.3161258866186137,0.077,1,False,not_significant
SO2,3,g_038_004,3.4925,-76.5775,8.555459022521973,87.25019073486328,0.22950212531524947,0.101,1,False,not_significant
SO2,3,g_038_005,3.4925,-76.57249999999999,8.160895109176636,80.33858489990234,0.15132515329225832,0.165,1,False,not_significant
SO2,3,g_038_006,3.4925,-76.5675,7.556524753570557,73.50887298583984,0.07023826111303896,0.242,1,False,not_significant
SO2,3,g_038_007,3.4925,-76.5625,6.902631044387817,66.75814819335938,0.017620643988469523,0.349,1,False,not_significant
SO2,3,g_038_008,3.4925,-76.55749999999999,6.442221641540527,60.08118438720703,0.0013595189783943437,0.432,1,False,not_significant
SO2,3,g_038_009,3.4925,-76.5525,6.281348943710327,53.46659469604492,-8.355126709287993e-05,0.473,2,False,not_significant
SO2,3,g_038_010,3.4925,-76.5475,6.366073369979858,46.88959884643555,0.00019299296005636387,0.468,1,False,not_significant
SO2,3,g_038_011,3.4925,-76.54249999999999,6.431586027145386,40.30202865600586,0.0008043714573736533,0.447,1,False,not_significant
SO2,3,g_038_012,3.4925,-76.5375,6.408752918243408,33.625450134277344,0.0009678146469514401,0.432,1,False,not_significant
SO2,3,g_038_013,3.4925,-76.5325,6.428753137588501,26.766433715820312,0.0019223962771088299,0.409,1,False,not_significant
SO2,3,g_038_014,3.4925,-76.5275,6.6405885219573975,19.71049118041992,0.01145293232032425,0.325,1,False,not_significant
SO2,3,g_038_015,3.4925,-76.5225,7.307344675064087,12.939743041992188,0.07619710708530841,0.184,1,False,not_significant
SO2,3,g_038_016,3.4925,-76.5175,8.388851642608643,9.306793212890623,0.2635201921866207,0.077,1,False,not_significant
SO2,3,g_038_017,3.4925,-76.5125,9.788883447647097,12.888792991638184,0.6277897097169406,0.022,1,True,high_high
SO2,3,g_038_018,3.4925,-76.5075,10.852961301803589,19.51708030700684,0.9732141110680705,0.012,1,True,high_high
SO2,3,g_038_019,3.4925,-76.5025,11.119261264801024,26.366304397583008,1.1144432976343372,0.009,1,True,high_high
SO2,3,g_038_020,3.4925,-76.4975,10.858607769012451,33.002708435058594,1.0357484019149592,0.011,1,True,high_high
SO2,3,g_038_021,3.4925,-76.49249999999999,10.598741054534912,39.47943878173828,0.9123132427676973,0.012,1,True,high_high
SO2,3,g_038_022,3.4925,-76.4875,10.386284351348875,45.9130744934082,0.8141800385337282,0.016,1,True,high_high
SO2,3,g_038_023,3.4925,-76.4825,10.261137008666992,52.39104080200195,0.7592514016367466,0.019,1,True,high_high
SO2,3,g_038_024,3.4925,-76.47749999999999,10.249663829803469,58.96074295043945,0.7534902962516449,0.019,1,True,high_high
SO2,3,g_038_025,3.4925,-76.4725,10.322751998901367,65.64094543457031,0.774928380749273,0.019,1,True,high_high
SO2,3,g_038_026,3.4925,-76.4675,10.350686073303224,72.43501281738281,0.7856163371732723,0.019,1,True,high_high
SO2,3,g_038_027,3.4925,-76.46249999999999,10.25508165359497,79.34000396728516,0.7571904324213737,0.019,1,True,high_high
SO2,3,g_038_028,3.4925,-76.4575,10.126667499542236,86.35143280029297,0.7108887794394882,0.02,1,True,high_high
SO2,3,g_038_029,3.4925,-76.4525,10.016926288604736,93.46514892578124,0.6702248695289171,0.022,1,True,high_high
SO2,3,g_038_030,3.4925,-76.44749999999999,9.953073501586914,100.67779541015624,0.6429197475194361,0.026,1,True,high_high
SO2,3,g_038_031,3.4925,-76.4425,9.845740795135498,107.9866180419922,0.6175152892300407,0.026,1,True,high_high
SO2,3,g_038_032,3.4925,-76.4375,9.832590579986572,115.38916778564452,0.6215762170608153,0.026,1,True,high_high
SO2,3,g_038_033,3.4925,-76.43249999999999,10.01063585281372,122.8830795288086,0.6824752690410739,0.02,1,True,high_high
SO2,3,g_038_034,3.4925,-76.4275,10.345390796661375,130.46585083007812,0.7978152728691442,0.017,1,True,high_high
SO2,3,g_038_035,3.4925,-76.4225,10.638288021087646,138.13482666015625,0.9265265414846053,0.012,1,True,high_high
SO2,3,g_038_036,3.4925,-76.41749999999999,10.868176937103271,145.88719177246094,1.0728103083712788,0.008,1,True,high_high
SO2,3,g_038_037,3.4925,-76.4125,11.436841011047363,153.719970703125,1.3653645082922778,0.003,1,True,high_high
