grid_id,lat,lon,NO2_t1_pred,NO2_t1_var,NO2_t3_pred,NO2_t3_var,NO2_t7_pred,NO2_t7_var,SO2_t1_pred,SO2_t1_var,SO2_t3_pred,SO2_t3_var,SO2_t7_pred,SO2_t7_var,O3_t1_pred,O3_t1_var,O3_t3_pred,O3_t3_var,O3_t7_pred,O3_t7_var,cluster,mean_prediction_profile,max_prediction_profile,mean_uncertainty_profile
g_009_018,3.3475,-76.5075,8.270899295806885,36.85760116577149,7.119681358337402,34.039798736572266,7.502015590667725,41.38407897949219,1.677964210510254,109.58879089355467,3.4454002380371094,112.82305145263672,0.3117353916168213,114.45843505859376,34.35896897315979,80.99038696289062,31.874579548835754,68.4401626586914,30.146215438842773,71.03988647460938,0,13.856384449534946,34.35896897315979,74.4024658203125
g_009_019,3.3475,-76.5025,8.636699676513672,38.05348587036133,6.995713233947754,35.19089889526367,7.435748100280762,42.13102340698242,1.9052400588989256,110.38412475585938,3.468672752380371,113.63997650146484,0.3630025386810303,115.28645324707033,33.38559055328369,81.4095458984375,31.00280034542084,68.61595153808594,28.87090539932251,71.42430114746094,0,13.562708073192173,33.38559055328369,75.12619569566515
g_009_020,3.3475,-76.4975,8.77349328994751,39.38815307617188,6.87503719329834,36.47526550292969,7.414065361022949,42.96868133544922,2.372764587402344,111.52278900146484,3.532243728637696,114.8102569580078,0.8310532569885254,116.4732666015625,33.833430767059326,81.86578369140625,31.286761164665226,68.81092071533203,29.06311535835266,71.84095001220703,0,13.775773856374952,33.833430767059326,76.01734076605902
g_009_021,3.3475,-76.49249999999999,8.669551372528076,40.8393440246582,6.863051414489746,37.87145233154297,7.490246295928955,43.88370895385742,2.646897315979004,113.02770233154295,3.492374420166016,116.3574676513672,1.2056553363800049,118.04293823242188,35.60484075546265,82.34954071044922,32.88386642932892,69.02102661132812,30.96623063087464,72.28115844726562,0,14.424745996793112,35.60484075546265,77.0749265882704
g_009_022,3.3475,-76.4875,8.541217803955078,42.387962341308594,6.972795009613037,39.36105728149414,7.740520000457764,44.86442565917969,2.6207847595214844,114.91949462890624,3.357646942138672,118.3028335571289,1.3792951107025146,120.01712036132812,37.05238366127014,82.85491943359375,34.463308572769165,69.24369812011719,33.02752983570099,72.73961639404297,0,15.017275744014317,37.05238366127014,78.2990141974555
g_009_023,3.3475,-76.4825,8.443864822387695,44.01799774169922,7.193264961242676,40.928688049316406,8.115382194519043,45.90083312988281,0.0295758247375488,117.21375274658205,3.313617706298828,120.66238403320312,1.492161750793457,122.41226196289062,37.87639117240906,83.37891387939453,35.542057275772095,69.4775390625,34.56588888168335,73.21369934082031,0,15.174689398871529,37.87639117240906,79.68956332736545
g_009_024,3.3475,-76.47749999999999,8.36606216430664,45.71620941162109,7.375795364379883,42.56160736083984,8.377483367919922,46.98450469970703,0.0571734905242919,119.91924285888672,3.2861900329589844,123.44512176513672,1.5321311950683594,125.23762512207033,38.35725688934326,83.920654296875,36.15158700942993,69.72198486328125,35.51442962884903,73.70268249511719,0,15.446456571420034,38.35725688934326,81.24551476372613
g_009_025,3.3475,-76.4725,8.451507091522217,47.47172546386719,7.53279447555542,44.24938583374024,8.516089916229248,48.10840606689453,0.1311123371124267,123.03700256347656,3.402412414550781,126.65208435058594,1.6044929027557373,128.4944305419922,38.286537647247314,84.480712890625,36.227243185043335,69.97710418701172,35.68144482374191,74.20718383789062,0,15.537070532639822,38.286537647247314,82.96422619289822
g_009_026,3.3475,-76.4675,8.653365135192871,49.275665283203125,7.557096481323242,45.98349380493164,8.47884750366211,49.26667404174805,0.4839236736297607,126.56049346923828,0.1646656990051269,130.27651977539062,1.8967573642730715,132.1759033203125,37.98290967941284,85.060546875,36.06144237518311,70.2433090209961,35.392987817525864,74.7286148071289,0,15.185777303245333,37.98290967941284,84.84124671088324
g_009_027,3.3475,-76.46249999999999,9.001957893371582,51.12075805664063,7.541878700256348,47.75696563720703,8.457571983337402,50.45446014404297,1.2591190338134766,130.47650146484375,0.9360854625701904,134.30479431152344,2.583858728408813,136.26829528808594,37.207701683044434,85.66206359863281,35.49687600135803,70.52122497558594,34.513369634747505,75.26879119873047,0,15.222046568989754,37.207701683044434,86.87042829725478
g_009_028,3.3475,-76.4575,9.35177230834961,53.00106048583984,7.555789470672607,49.564109802246094,8.501441955566406,51.667728424072266,2.386688709259033,134.76646423339844,2.013983964920044,138.7177734375,3.611562728881836,140.75221252441406,36.23113560676575,86.28728485107422,34.708789587020874,70.81151580810547,33.39663156867027,75.82958984375,2,15.306421766678492,36.23113560676575,89.04419326782227
g_009_029,3.3475,-76.4525,9.719041347503662,54.91169738769531,7.736991882324219,51.40025329589844,8.584416389465332,52.90312576293945,3.094877481460572,139.4080810546875,2.799506425857544,143.49246215820312,4.220574259757996,145.6042938232422,34.859130859375,86.93806457519531,33.418067932128906,71.11479187011719,31.809792280197144,76.41276550292969,2,15.138044317563375,34.859130859375,91.35394838121202
g_009_030,3.3475,-76.44749999999999,10.03021478652954,56.84865188598633,7.900156497955322,53.26155853271485,8.669836521148682,54.15785598754883,3.157029628753662,144.3768310546875,2.924302339553833,148.60354614257812,4.024677991867065,150.79881286621094,33.61150908470154,87.61592864990234,32.154093980789185,71.4315185546875,30.479331135749817,77.01976776123047,2,14.77235021856096,33.61150908470154,93.79049682617188
g_009_031,3.3475,-76.4425,10.132668495178224,58.8086051940918,8.086836338043213,55.14485168457031,8.731233596801758,55.42958831787109,2.964194893836975,149.64724731445312,2.7654380798339844,154.02481079101562,3.5870933532714844,156.30906677246094,32.83826947212219,88.3219985961914,31.18777823448181,71.76203155517578,29.69819313287735,77.65164947509766,2,14.443522844049665,32.83826947212219,96.34442774454753
g_009_032,3.3475,-76.4375,10.137353897094728,60.788795471191406,8.24189567565918,57.04749298095703,8.73482084274292,56.71636199951172,2.676804542541504,155.1940460205078,2.451693296432495,159.7301788330078,3.2640186548233032,162.10848999023438,32.79733657836914,89.05692291259766,30.951069116592407,72.10645294189453,29.727699875831604,78.30907440185547,2,14.331410275565254,32.79733657836914,99.00642395019531
g_009_033,3.3475,-76.43249999999999,10.142258167266846,62.78693389892578,8.269915103912354,58.96729278564453,8.735915184020996,58.01653289794922,2.4166024923324585,160.99288940429688,2.1532559394836426,165.694580078125,3.036447763442993,168.1714630126953,33.255173444747925,89.8209228515625,31.20873332023621,72.46472930908203,30.24183714389801,78.99225616455078,2,14.384459839926826,33.255173444747925,101.76751115587022
g_009_034,3.3475,-76.4275,10.203139781951904,64.80108642578125,8.274168491363525,60.90241241455078,8.720763683319092,59.32870101928711,2.380043148994446,167.02088928222656,2.034651279449463,171.89439392089844,3.087357997894287,174.47393798828125,33.580519676208496,90.6137924194336,31.542400360107425,72.836669921875,30.690487504005432,79.7010726928711,2,14.501503547032675,33.580519676208496,104.61921734280057
g_009_035,3.3475,-76.4225,10.225120544433594,66.82964324951172,8.151187419891357,62.8513069152832,8.719005107879639,60.65168380737305,2.603565812110901,173.25692749023438,2.15913200378418,178.30789184570312,3.422403573989868,180.99366760253903,34.35436677932739,91.43498992919922,32.36365604400635,73.221923828125,31.507408380508423,80.43507385253906,2,14.83398285177019,34.35436677932739,107.55367872450087
g_009_036,3.3475,-76.41749999999999,10.172428369522097,68.87122344970703,8.095437049865723,64.81266784667969,8.792737483978271,61.98447799682617,3.142175555229187,179.68177795410156,2.498686075210572,184.9152374267578,3.96880316734314,187.7104339599609,35.24893665313721,92.28369903564452,33.368008852005005,73.62004852294922,32.56991732120514,81.19354248046875,2,15.317458947499594,35.24893665313721,110.56367874145508
g_009_037,3.3475,-76.4125,10.267969608306885,70.92466735839844,8.245980739593506,66.78538513183594,9.017634391784668,63.32621765136719,3.9103094339370728,186.27816772460932,3.2281620502471924,191.6986389160156,4.70635986328125,194.60601806640625,35.08571672439575,93.15889739990234,33.429699420928955,74.03050994873047,32.61492598056793,81.97559356689453,2,15.611862023671469,35.08571672439575,113.64267730712889
g_009_038,3.3475,-76.4075,10.861649751663208,72.9889907836914,8.567721366882324,68.76851654052734,9.481424808502195,64.67616271972656,5.273485422134399,193.03060913085932,4.6900553703308105,198.6421813964844,5.958267986774445,201.66416931152344,32.5585720539093,94.05941009521484,31.366411209106445,74.4527359008789,30.14004611968994,82.78019714355469,2,15.433070454332563,32.5585720539093,116.78477478027344
g_009_039,3.3475,-76.4025,12.269867658615112,75.0633316040039,9.26143217086792,70.76124572753906,10.944445133209229,66.0336685180664,8.524502098560333,199.92539978027344,7.617865800857544,205.73171997070312,8.887299656867981,208.87045288085932,27.110042572021484,94.9839859008789,26.39995265007019,74.8861083984375,24.694008588790894,83.60623931884766,3,15.078824036651188,27.110042572021484,119.98468356662326
g_010_000,3.3525,-76.5975,11.26037883758545,48.49418258666992,7.81648588180542,45.23229217529297,9.562921047210692,48.76451110839844,9.210656881332396,144.41256713867188,8.708171844482422,148.7021026611328,9.70184075832367,150.87429809570312,27.20789450407028,88.87715911865234,24.58378231525421,72.13533020019531,19.719985485076904,78.08010864257812,2,14.196901950571272,27.20789450407028,91.73028352525499
g_010_001,3.3525,-76.5925,10.037992000579834,46.64460754394531,7.185971260070801,43.4542121887207,8.416987419128418,47.57844161987305,5.789887666702271,139.01329040527344,5.634137392044067,143.14199829101562,6.626708745956421,145.23292541503906,32.107156336307526,87.84333038330078,29.663944274187088,71.66096496582031,25.235122203826904,77.15393829345703,2,14.521989699867037,32.107156336307526,89.08041212293837
g_010_002,3.3525,-76.58749999999999,9.322284698486328,44.83908081054688,7.0765533447265625,41.71823501586914,8.285916805267334,46.42432022094727,4.020299434661865,133.91064453125,3.9436638355255127,137.88729858398438,5.063849449157715,139.90138244628906,34.455872774124146,86.82737731933594,32.26214149594307,71.19580078125,28.49207162857056,76.24329376220703,2,14.7691837184959,34.455872774124146,86.54971483018663
g_010_003,3.3525,-76.5825,8.777210235595703,43.086204528808594,7.057392597198486,40.03260040283203,8.385850429534912,45.30789566040039,2.691370964050293,129.1304168701172,2.6320929527282715,132.9645538330078,3.808572292327881,134.9065704345703,35.784853994846344,85.83243560791016,33.70583936572075,70.74130249023438,30.489957332611084,75.35091400146484,0,14.814793351623747,35.784853994846344,84.15032153659396
g_010_004,3.3525,-76.5775,8.310379028320312,41.39666748046875,7.075210571289063,38.40756988525391,8.506740093231201,44.236175537109375,1.5735487937927246,124.6976547241211,1.5393280982971191,128.39955139160156,2.752516031265259,130.274658203125,36.63253939151764,84.86262512207031,34.52334865927696,70.2993392944336,31.791900634765625,74.48041534423828,0,14.745056811306211,36.63253939151764,81.89496188693576
g_010_005,3.3525,-76.57249999999999,7.870552062988281,39.78377914428711,7.133224964141846,36.85592651367188,8.63408899307251,43.21772384643555,0.7003939151763916,120.63526916503906,0.6372931003570557,124.21587371826172,1.9368231296539309,126.02955627441406,37.39569145441055,83.92343139648438,35.048956990242004,69.87232208251953,32.83062744140625,73.63665008544922,0,14.687516894605425,37.39569145441055,79.79672580295139
g_010_006,3.3525,-76.5675,7.425857067108154,38.26402282714844,7.260329246520996,35.39352035522461,8.786405086517334,42.26288986206055,0.0402073860168457,116.9622573852539,2.9011354446411133,120.43307495117188,1.339662790298462,122.1911163330078,38.04686117172241,83.02215576171875,35.3275651037693,69.46343994140625,33.66173791885376,72.82610321044922,0,14.97664013504982,38.04686117172241,77.86873118082683
g_010_007,3.3525,-76.5625,7.089081287384033,36.85760116577149,7.357501983642578,34.039798736572266,8.882789134979248,41.38407897949219,1.9339675903320312,113.69186401367188,2.470034599304199,117.0647964477539,0.8830640316009521,118.77318572998048,38.39331924915314,82.16849517822266,35.35306504368782,69.07681274414062,34.183939933776855,72.05748748779297,0,15.171862539317873,38.39331924915314,76.12379116482205
g_010_008,3.3525,-76.55749999999999,6.916058540344238,35.588802337646484,7.331268310546875,32.818172454833984,8.859428882598877,40.59584045410156,1.5063743591308594,110.8299331665039,2.142812728881836,114.11705780029295,0.5051734447479248,115.7818374633789,38.39028757810593,81.37532806396484,35.164659291505814,68.71785736083984,34.30228805541992,71.34244537353516,0,15.013150132364697,38.39028757810593,74.57414160834418
g_010_009,3.3525,-76.5525,6.891234397888184,34.48588562011719,7.238855361938477,31.75592994689941,8.685137271881104,39.91468811035156,1.2318840026855469,108.37374877929688,2.016520500183105,111.58705139160156,0.3161571025848388,113.21424102783205,38.19451034069061,80.6593246459961,34.90014633536339,68.39347076416016,34.17134475708008,70.69622039794922,0,14.849532230032814,38.19451034069061,73.23117340935602
g_010_010,3.3525,-76.5475,6.901163101196289,33.5800895690918,7.14247989654541,30.88326072692871,8.430369853973389,39.35843276977539,1.1021957397460938,106.31189727783205,2.0074148178100586,109.46302795410156,0.2111096382141113,111.0584716796875,37.9169442653656,80.04122161865234,34.604598209261894,68.1121826171875,33.872891426086426,70.13801574707031,0,14.687685216466585,37.9169442653656,72.10517777336969
g_010_011,3.3525,-76.54249999999999,6.97273063659668,32.90321350097656,7.033040046691895,30.230955123901367,8.1901273727417,38.944820404052734,1.0230464935302734,104.6253662109375,2.077109336853028,107.72541046142578,0.1703600883483886,109.2946548461914,37.59823977947235,79.54470825195312,34.30804444849491,67.88368225097656,33.483614921569824,69.6900405883789,0,14.539590347144339,37.59823977947235,71.20476129319933
g_010_012,3.3525,-76.5375,7.075405597686768,32.483642578125,6.949438095092773,29.82652473449707,7.967773914337158,38.68939208984375,1.0128517150878906,103.28998565673828,2.255154609680176,106.34930419921876,0.1908259391784668,107.89755249023438,37.29165136814117,79.19287872314453,34.02016326785088,67.7174072265625,33.01551008224487,69.37421417236328,0,14.419863843255573,37.29165136814117,70.53565576341417
g_010_013,3.3525,-76.5325,7.252166271209717,32.34136962890625,6.8597412109375,29.68936920166016,7.698730945587158,38.60295104980469,1.0817127227783203,102.27999877929688,2.4500131607055664,105.30817413330078,0.2258334159851074,106.84024047851562,36.89760410785675,79.00178527832031,33.66571956500411,67.62000274658203,32.40516424179077,69.20599365234375,0,14.281853960206112,36.89760410785675,70.09887610541449
g_010_014,3.3525,-76.5275,7.351793766021728,32.483642578125,6.749114036560059,29.82652473449707,7.566726207733154,38.68939208984375,1.266885757446289,101.5722198486328,2.5565614700317383,104.57815551757812,0.2947018146514892,106.09851837158205,36.8935489654541,78.97357940673828,33.6352411955595,67.5925064086914,32.22057819366455,69.1876220703125,0,14.28168348968029,36.8935489654541,69.88912900288899
g_010_015,3.3525,-76.5225,7.4216156005859375,32.90321350097656,6.757944107055664,30.230955123901367,7.573799133300781,38.944820404052734,1.4624881744384766,101.15005493164062,2.614739418029785,104.14214324951172,0.405780553817749,105.65503692626952,37.053938031196594,79.0941162109375,33.81179776787758,67.62937927246094,32.447954177856445,69.30570220947266,0,14.394450773795446,37.053938031196594,69.89504686991374
g_010_016,3.3525,-76.5175,7.47882080078125,33.5800895690918,6.878551483154297,30.88326072692871,7.628773212432861,39.35843276977539,1.5191764831542969,101.00660705566406,2.712080955505371,103.99302673339844,0.4517679214477539,105.50262451171876,37.017887353897095,79.33740234375,33.85261830687523,67.72028350830078,32.65433669090271,69.53556823730469,0,14.466001467572319,37.017887353897095,70.10192171732585
g_010_017,3.3525,-76.5125,7.644574165344238,34.48588562011719,6.981651306152344,31.75592994689941,7.5839524269104,39.91468811035156,1.456085205078125,101.1462860107422,2.9083967208862305,104.13533020019533,0.411170482635498,105.64591217041016,36.38418710231781,79.673583984375,33.40281546115875,67.85325622558594,32.21012735366821,69.84910583496094,0,14.331440024905735,36.38418710231781,70.4955531226264
g_010_018,3.3525,-76.5075,8.093140602111816,35.588802337646484,7.006704330444336,32.818172454833984,7.399471759796143,40.59584045410156,1.381338119506836,101.58454132080078,3.0718202590942383,104.58494567871094,0.2906930446624756,106.10107421875,34.83639073371887,80.07561492919922,32.12769538164139,68.01739501953125,30.617372035980225,70.22103881835938,0,13.869402918550703,34.83639073371887,71.06526947021484
g_010_019,3.3525,-76.5025,8.5989089012146,36.85760116577149,6.865594863891602,34.039798736572266,7.34077787399292,41.38407897949219,1.519272804260254,102.3457260131836,3.105502128601074,105.36695098876952,0.216343879699707,106.89363861083984,33.17996549606323,80.52234649658203,30.634700536727905,68.20408630371094,28.598811388015747,70.63184356689453,0,13.339986430274116,33.17996549606323,71.80511898464627
g_010_020,3.3525,-76.4975,8.924803256988525,38.26402282714844,6.765891075134277,35.39352035522461,7.363099575042725,42.26288986206055,2.1411571502685547,103.45954895019533,3.3097000122070312,106.51190185546876,0.7023417949676514,108.05472564697266,32.88305926322937,80.9990463256836,30.27878773212433,68.4072265625,27.969151735305783,71.06807708740234,0,13.370887955029806,32.88305926322937,72.71343994140625
g_010_021,3.3525,-76.49249999999999,8.858946800231934,39.78377914428711,6.765914440155029,36.85592651367188,7.401818752288818,43.21772384643555,0.096651554107666,104.9566650390625,3.552366256713867,108.05135345458984,1.3266310691833496,109.61649322509766,34.5662362575531,81.49654388427734,31.7985497713089,68.6229248046875,29.71017158031464,71.5214614868164,0,13.78636516465081,34.5662362575531,73.7914301554362
g_010_022,3.3525,-76.4875,8.654438972473145,41.39666748046875,6.881440162658691,38.40756988525391,7.570062160491943,44.236175537109375,0.2286422252655029,106.8642807006836,3.551053047180176,110.01329803466795,1.6168835163116455,111.6075210571289,36.45132517814636,82.01001739501953,33.74904465675354,68.84901428222656,32.17917060852051,71.98774719238281,0,14.542451169755724,36.45132517814636,75.04136572943793
g_010_023,3.3525,-76.4825,8.490936279296875,43.086204528808594,7.1041131019592285,40.03260040283203,7.908844470977783,45.30789566040039,0.1549968719482422,109.20254516601562,3.406061172485352,112.4184799194336,1.643632888793945,114.0490264892578,37.52406430244446,82.53778839111328,35.06144952774048,69.08460235595703,34.03816878795624,72.46556091308594,0,15.03691860040029,37.52406430244446,76.46496709187825
g_010_024,3.3525,-76.47749999999999,8.425436973571777,44.83908081054688,7.302566528320312,41.71823501586914,8.18285322189331,46.42432022094727,0.0958123207092285,111.98223114013672,3.358917236328125,115.2779541015625,1.6314961910247805,116.9524154663086,37.97538995742798,83.08037567138672,35.731717467308044,69.32969665527344,35.04078733921051,72.95548248291016,0,15.304997470643785,37.97538995742798,78.06219906277127
g_010_025,3.3525,-76.4725,8.538600444793701,46.64460754394531,7.423722267150879,43.4542121887207,8.273858070373535,47.57844161987305,0.1782000064849853,115.20387268066406,3.4474401473999023,118.5922393798828,1.69590425491333,120.3183822631836,37.80140233039856,83.6396255493164,35.67282056808472,69.5848617553711,35.064163476228714,73.4593276977539,0,15.344012396203148,37.80140233039856,79.83061896430121
g_010_026,3.3525,-76.4675,8.806473731994629,48.49418258666992,7.455435276031494,45.23229217529297,8.222588062286377,48.76451110839844,0.5066349506378174,118.85830688476562,0.3423748016357422,122.35189056396484,1.997038006782532,124.13745880126952,37.33660364151001,84.2181396484375,35.32166409492493,69.85098266601562,34.551156371831894,73.97953796386719,0,14.948885437515047,37.33660364151001,81.76525582207574
g_010_027,3.3525,-76.46249999999999,9.17076587677002,50.38090515136719,7.448163986206055,47.04585647583008,8.206143379211426,49.97782897949219,1.243119239807129,122.92820739746094,1.0248541831970217,126.53902435302734,2.590179562568665,128.39157104492188,36.44473314285278,84.81875610351562,34.562870025634766,70.12904357910156,33.4229072034359,74.518798828125,0,14.901526288853752,36.44473314285278,83.85888799031575
g_010_028,3.3525,-76.4575,9.480344772338867,52.299198150634766,7.474358081817627,48.88957214355469,8.25890064239502,51.214542388916016,2.1763916015625,127.39012908935548,1.850149154663086,131.1294708251953,3.3899905681610107,133.0562286376953,35.63748574256897,85.44418334960938,33.82116389274597,70.41999816894531,32.40331348776817,75.07965087890625,0,14.94356643822458,35.63748574256897,86.10255262586806
g_010_029,3.3525,-76.4525,9.75134801864624,54.24453353881836,7.630099296569824,50.75911712646485,8.397689819335938,52.47146987915039,2.909217953681946,132.21669006347656,2.52474308013916,136.09500122070312,4.0103161334991455,138.1027374267578,34.84099006652832,86.0967788696289,33.07066249847412,70.72465515136719,31.49003678560257,75.664306640625,2,14.958344850275251,34.84099006652832,88.48614332411024
g_010_030,3.3525,-76.44749999999999,9.842200756072998,56.21323394775391,7.772774696350098,52.650970458984375,8.468550205230713,53.74599838256836,3.0878214836120605,137.37855529785156,2.696404457092285,141.40538024902344,3.986361026763916,143.50033569335938,34.5750846862793,86.77838134765625,32.78702759742737,71.0436019897461,31.318870842456818,76.27448272705078,2,14.94834397236506,34.5750846862793,90.99899334377713
g_010_031,3.3525,-76.4425,9.81355047225952,58.2022819519043,7.953631401062012,54.562255859375,8.55004358291626,55.03596115112305,2.840121626853943,142.84605407714844,2.52746319770813,147.02999877929688,3.5873905420303345,149.21783447265625,34.57721257209778,87.49022674560547,32.72140622138977,71.377197265625,31.509236693382263,76.91136932373047,2,14.897784034411112,34.57721257209778,93.63035329182942
g_010_032,3.3525,-76.4375,9.808942794799805,60.20920181274414,8.126482486724854,56.490604400634766,8.60197401046753,56.339542388916016,2.45934796333313,148.59039306640625,2.270098924636841,152.93917846679688,3.155058622360229,155.22499084472656,34.43370079994202,88.2329330444336,32.528820276260376,71.72555541992188,31.608211517333984,77.57559204101562,2,14.776959710650974,34.43370079994202,96.36977683173285
g_010_033,3.3525,-76.43249999999999,9.944732189178469,62.23193740844727,8.240171432495117,58.43406295776367,8.670469760894775,57.655235290527344,2.1718939542770386,154.58441162109375,2.050123929977417,159.10496520996094,2.886336088180542,161.4932403564453,33.971840620040894,89.00658416748047,31.97965693473816,72.08856964111328,31.233450651168823,78.26726531982422,2,14.572075062327915,33.971840620040894,99.20736355251736
g_010_034,3.3525,-76.4275,10.158069610595703,64.26878356933594,8.305742263793945,60.39099884033203,8.78170394897461,58.98177337646485,2.2276378870010376,160.8031768798828,2.0365304946899414,165.50161743164062,2.900599479675293,167.99630737304688,33.37905478477478,89.81077575683594,31.39435601234436,72.4659423828125,30.6305867433548,78.98606872558594,2,14.423809025022718,33.37905478477478,102.13393825954861
g_010_035,3.3525,-76.4225,10.269410610198976,66.31831359863281,8.152156352996826,62.36006164550781,8.76364517211914,60.31807708740234,2.625125288963318,167.22402954101562,2.228724718093872,172.10580444335938,3.3165363073349,174.71038818359375,33.790122747421265,90.64470672607422,31.806036949157715,72.85722351074219,30.92509663105011,79.7313232421875,2,14.652983864148458,33.790122747421265,105.14110310872395
g_010_036,3.3525,-76.41749999999999,10.265594959259031,68.37933349609375,8.106522560119629,64.34010314941406,8.791881084442139,61.66324615478516,3.340071678161621,173.82681274414062,2.729834794998169,178.89674377441406,4.088513255119324,181.6141967773437,34.6554274559021,91.50728607177734,32.75819635391235,73.2618408203125,31.85016131401062,80.50208282470703,2,15.17624482843611,34.6554274559021,108.22129397922092
g_010_037,3.3525,-76.4125,10.356455087661743,70.45082092285156,8.263041019439697,66.33016967773438,9.019452095031738,63.01650238037109,4.2385493516922,180.59359741210932,3.508903980255127,185.85597229003903,4.985655426979065,188.6889038085937,34.6827027797699,92.39723205566406,33.077556133270264,73.67916107177734,32.141578912734985,81.29721069335938,2,15.585988309648302,34.6827027797699,111.3677300347222
g_010_038,3.3525,-76.4075,10.85440444946289,72.53192901611328,8.622032642364502,68.32943725585938,9.486533641815186,64.37718200683594,5.5233266949653625,187.50868225097656,4.926450252532959,192.96731567382807,6.169600129127502,195.91793823242188,32.49550127983093,93.3131103515625,31.32496976852417,74.10848999023438,30.097803115844727,82.11546325683594,2,15.500069108274248,32.49550127983093,114.57439422607422
g_010_039,3.3525,-76.4025,12.172614097595217,74.6219253540039,9.266878604888916,70.33721160888672,10.878700733184814,65.74472045898438,8.574595749378204,194.55828857421875,7.64136528968811,200.2165679931641,8.888282775878906,203.2868194580078,27.21921443939209,94.25345611572266,26.53194761276245,74.54913330078125,24.893718719482425,82.95552062988281,3,15.118590891361237,27.21921443939209,117.8359603881836
g_011_000,3.3575,-76.5975,11.30301570892334,47.840633392333984,7.8393168449401855,44.60403060913086,9.628304481506348,48.345008850097656,9.43380045890808,138.05050659179688,8.967275381088257,142.15264892578125,9.91534662246704,144.22901916503906,26.785877585411072,88.39061737060547,24.231887996196747,71.90409851074219,19.39263916015625,77.64806365966797,2,14.166384915510813,26.785877585411072,89.24051411946614
g_011_001,3.3575,-76.5925,10.07347536087036,45.95099258422852,7.155681133270264,42.78734588623047,8.399994850158691,47.13460922241211,5.973914384841919,132.44517517089844,5.870261669158936,136.38043212890625,6.806702733039856,138.3725128173828,31.798206090927124,87.33699035644531,29.367896735668182,71.42078399658203,24.8928017616272,76.70402526855469,2,14.48210385772917,31.798206090927124,86.50365193684895
g_011_002,3.3575,-76.58749999999999,9.321063995361328,44.10118103027344,7.004714012145996,41.0086784362793,8.238511562347412,45.95382308959961,4.227447748184204,127.1379852294922,4.144864559173584,130.91514587402344,5.270709037780762,132.827392578125,34.38381379842758,86.29827880859375,32.18951514363289,70.94546508789062,28.39037036895752,75.77278900146484,0,14.796778914001253,34.38381379842758,83.88452657063802
g_011_003,3.3575,-76.5825,8.733356952667236,42.29938125610352,6.993163585662842,39.27586364746094,8.380544662475586,44.80821990966797,2.902144193649292,122.15901184082033,2.78403902053833,125.78781127929688,4.035160303115845,127.62507629394533,35.87859642505646,85.27703094482422,33.795210152864456,70.4793472290039,30.59854888916016,74.85652160644531,0,14.900084909465578,35.87859642505646,81.39647377861871
g_011_004,3.3575,-76.5775,8.220148086547852,40.55595016479492,7.043076038360596,37.59882354736328,8.549991130828857,43.7047004699707,1.7848060131072998,117.53842163085938,1.644784688949585,121.0294418334961,2.966176271438598,122.79705810546876,36.85278338193893,84.27666473388672,34.69934606552124,70.02403259277344,32.038604736328125,73.95818328857422,0,14.866635157002342,36.85278338193893,79.05369737413194
g_011_005,3.3575,-76.57249999999999,7.705838680267334,38.8840217590332,7.134234428405762,35.990169525146484,8.701905250549316,42.65181350708008,0.8811187744140625,113.30467987060548,0.7479159832000732,116.66936492919922,2.1228160858154297,118.37308502197266,37.66904240846634,83.30186462402344,35.24384123086929,69.58162689208984,33.1158447265625,73.08183288574219,0,14.813617507616678,37.66904240846634,76.87093989054362
g_011_006,3.3575,-76.5675,7.23396110534668,37.30023956298828,7.24942684173584,34.46589279174805,8.842921257019043,41.66012191772461,0.1745355129241943,109.48233795166016,0.0196094512939453,112.73285675048828,1.4865028858184814,114.3787841796875,38.31439703702927,82.35909271240234,35.47377648949623,69.15498352050781,33.93297529220581,72.2331314086914,0,14.747567319207722,38.31439703702927,74.86304897732205
g_011_007,3.3575,-76.5625,6.92958402633667,35.82554244995117,7.308740615844727,33.046142578125,8.90175485610962,40.742557525634766,1.9316940307617188,106.08941650390624,2.44692325592041,109.23847198486328,1.0057494640350342,110.83300018310548,38.555508494377136,81.4573745727539,35.39782440662384,68.74796295166016,34.297118186950684,71.4200668334961,0,15.19721081521776,38.555508494377136,73.04450395372179
g_011_008,3.3575,-76.55749999999999,6.836119651794434,34.48588562011719,7.232522964477539,31.75592994689941,8.812853336334229,39.91468811035156,1.5465154647827148,103.13485717773438,2.2078781127929688,106.19542694091795,0.6700336933135986,107.74504852294922,38.44391059875488,80.60934448242188,35.19197863340378,68.36589050292969,34.27600955963135,70.6539535522461,0,15.024202446142832,38.44391059875488,71.42900276184082
g_011_009,3.3575,-76.5525,6.864936828613281,33.31253433227539,7.084259033203125,30.62544059753418,8.591309070587158,39.19472122192383,1.344594955444336,100.61653137207033,2.159517288208008,103.6015167236328,0.532768726348877,105.11270904541016,38.15877187252045,79.83262634277344,34.94255355000496,68.01604461669922,34.009663581848145,69.9508056640625,0,14.854263878530926,38.15877187252045,70.02921443515353
g_011_010,3.3575,-76.5475,6.936279773712158,32.34136962890625,6.957638740539551,29.68936920166016,8.293760776519775,38.60295104980469,1.264789581298828,98.52049255371094,2.21665096282959,101.4423828125,0.4571981430053711,102.9214096069336,37.77946674823761,79.15119171142578,34.625274404883385,67.70822143554688,33.55667495727539,69.33274841308594,0,14.676414898700184,37.77946674823761,68.85668182373047
