fuente,lat,lon
Sentinel-5P,3.3646552562713623,-76.44583129882812
Sentinel-5P,3.3646552562713623,-76.4375
Sentinel-5P,3.3646552562713623,-76.42916870117188
Sentinel-5P,3.3646552562713623,-76.42082977294922
Sentinel-5P,3.3646552562713623,-76.4124984741211
Sentinel-5P,3.3646552562713623,-76.40416717529297
Sentinel-5P,3.356034517288208,-76.59583282470703
Sentinel-5P,3.356034517288208,-76.5875015258789
Sentinel-5P,3.356034517288208,-76.57917022705078
Sentinel-5P,3.356034517288208,-76.57083129882812
Sentinel-5P,3.356034517288208,-76.5625
Sentinel-5P,3.356034517288208,-76.55416870117188
Sentinel-5P,3.356034517288208,-76.54582977294922
Sentinel-5P,3.356034517288208,-76.5374984741211
Sentinel-5P,3.356034517288208,-76.52916717529297
Sentinel-5P,3.356034517288208,-76.52083587646484
Sentinel-5P,3.356034517288208,-76.51249694824219
Sentinel-5P,3.356034517288208,-76.50416564941406
Sentinel-5P,3.356034517288208,-76.49583435058594
Sentinel-5P,3.356034517288208,-76.48750305175781
Sentinel-5P,3.356034517288208,-76.47916412353516
Sentinel-5P,3.356034517288208,-76.47083282470703
Sentinel-5P,3.356034517288208,-76.4625015258789
Sentinel-5P,3.356034517288208,-76.45417022705078
Sentinel-5P,3.356034517288208,-76.44583129882812
Sentinel-5P,3.356034517288208,-76.4375
Sentinel-5P,3.356034517288208,-76.42916870117188
Sentinel-5P,3.356034517288208,-76.42082977294922
Sentinel-5P,3.356034517288208,-76.4124984741211
Sentinel-5P,3.356034517288208,-76.40416717529297
Sentinel-5P,3.3474137783050537,-76.59583282470703
Sentinel-5P,3.3474137783050537,-76.5875015258789
Sentinel-5P,3.3474137783050537,-76.57917022705078
Sentinel-5P,3.3474137783050537,-76.57083129882812
Sentinel-5P,3.3474137783050537,-76.5625
Sentinel-5P,3.3474137783050537,-76.55416870117188
Sentinel-5P,3.3474137783050537,-76.54582977294922
Sentinel-5P,3.3474137783050537,-76.5374984741211
Sentinel-5P,3.3474137783050537,-76.52916717529297
Sentinel-5P,3.3474137783050537,-76.52083587646484
Sentinel-5P,3.3474137783050537,-76.51249694824219
Sentinel-5P,3.3474137783050537,-76.50416564941406
Sentinel-5P,3.3474137783050537,-76.49583435058594
Sentinel-5P,3.3474137783050537,-76.48750305175781
Sentinel-5P,3.3474137783050537,-76.47916412353516
Sentinel-5P,3.3474137783050537,-76.47083282470703
Sentinel-5P,3.3474137783050537,-76.4625015258789
Sentinel-5P,3.3474137783050537,-76.45417022705078
Sentinel-5P,3.3474137783050537,-76.44583129882812
Sentinel-5P,3.3474137783050537,-76.4375
Sentinel-5P,3.3474137783050537,-76.42916870117188
Sentinel-5P,3.3474137783050537,-76.42082977294922
Sentinel-5P,3.3474137783050537,-76.4124984741211
Sentinel-5P,3.3474137783050537,-76.40416717529297
Sentinel-5P,3.3387930393218994,-76.59583282470703
Sentinel-5P,3.3387930393218994,-76.5875015258789
Sentinel-5P,3.3387930393218994,-76.57917022705078
Sentinel-5P,3.3387930393218994,-76.57083129882812
Sentinel-5P,3.3387930393218994,-76.5625
Sentinel-5P,3.3387930393218994,-76.55416870117188
Sentinel-5P,3.3387930393218994,-76.54582977294922
Sentinel-5P,3.3387930393218994,-76.5374984741211
Sentinel-5P,3.3387930393218994,-76.52916717529297
Sentinel-5P,3.3387930393218994,-76.52083587646484
Sentinel-5P,3.3387930393218994,-76.51249694824219
Sentinel-5P,3.3387930393218994,-76.50416564941406
Sentinel-5P,3.3387930393218994,-76.49583435058594
Sentinel-5P,3.3387930393218994,-76.48750305175781
Sentinel-5P,3.3387930393218994,-76.47916412353516
Sentinel-5P,3.3387930393218994,-76.47083282470703
Sentinel-5P,3.3387930393218994,-76.4625015258789
Sentinel-5P,3.3387930393218994,-76.45417022705078
Sentinel-5P,3.3387930393218994,-76.44583129882812
Sentinel-5P,3.3387930393218994,-76.4375
Sentinel-5P,3.3387930393218994,-76.42916870117188
Sentinel-5P,3.3387930393218994,-76.42082977294922
Sentinel-5P,3.3387930393218994,-76.4124984741211
Sentinel-5P,3.3387930393218994,-76.40416717529297
Sentinel-5P,3.330172300338745,-76.59583282470703
Sentinel-5P,3.330172300338745,-76.5875015258789
Sentinel-5P,3.330172300338745,-76.57917022705078
Sentinel-5P,3.330172300338745,-76.57083129882812
Sentinel-5P,3.330172300338745,-76.5625
Sentinel-5P,3.330172300338745,-76.55416870117188
Sentinel-5P,3.330172300338745,-76.54582977294922
Sentinel-5P,3.330172300338745,-76.5374984741211
Sentinel-5P,3.330172300338745,-76.52916717529297
Sentinel-5P,3.330172300338745,-76.52083587646484
Sentinel-5P,3.330172300338745,-76.51249694824219
Sentinel-5P,3.330172300338745,-76.50416564941406
Sentinel-5P,3.330172300338745,-76.49583435058594
Sentinel-5P,3.330172300338745,-76.48750305175781
Sentinel-5P,3.330172300338745,-76.47916412353516
Sentinel-5P,3.330172300338745,-76.47083282470703
Sentinel-5P,3.330172300338745,-76.4625015258789
Sentinel-5P,3.330172300338745,-76.45417022705078
Sentinel-5P,3.330172300338745,-76.44583129882812
Sentinel-5P,3.330172300338745,-76.4375
Sentinel-5P,3.330172300338745,-76.42916870117188
Sentinel-5P,3.330172300338745,-76.42082977294922
Sentinel-5P,3.330172300338745,-76.4124984741211
Sentinel-5P,3.330172300338745,-76.40416717529297
Sentinel-5P,3.32155179977417,-76.59583282470703
Sentinel-5P,3.32155179977417,-76.5875015258789
Sentinel-5P,3.32155179977417,-76.57917022705078
Sentinel-5P,3.32155179977417,-76.57083129882812
Sentinel-5P,3.32155179977417,-76.5625
Sentinel-5P,3.32155179977417,-76.55416870117188
Sentinel-5P,3.32155179977417,-76.54582977294922
Sentinel-5P,3.32155179977417,-76.5374984741211
Sentinel-5P,3.32155179977417,-76.52916717529297
Sentinel-5P,3.32155179977417,-76.52083587646484
Sentinel-5P,3.32155179977417,-76.51249694824219
Sentinel-5P,3.32155179977417,-76.50416564941406
Sentinel-5P,3.32155179977417,-76.49583435058594
Sentinel-5P,3.32155179977417,-76.48750305175781
Sentinel-5P,3.32155179977417,-76.47916412353516
Sentinel-5P,3.32155179977417,-76.47083282470703
Sentinel-5P,3.32155179977417,-76.4625015258789
Sentinel-5P,3.32155179977417,-76.45417022705078
Sentinel-5P,3.32155179977417,-76.44583129882812
Sentinel-5P,3.32155179977417,-76.4375
Sentinel-5P,3.32155179977417,-76.42916870117188
Sentinel-5P,3.32155179977417,-76.42082977294922
Sentinel-5P,3.32155179977417,-76.4124984741211
Sentinel-5P,3.32155179977417,-76.40416717529297
Sentinel-5P,3.3129310607910156,-76.59583282470703
Sentinel-5P,3.3129310607910156,-76.5875015258789
Sentinel-5P,3.3129310607910156,-76.57917022705078
Sentinel-5P,3.3129310607910156,-76.57083129882812
Sentinel-5P,3.3129310607910156,-76.5625
Sentinel-5P,3.3129310607910156,-76.55416870117188
Sentinel-5P,3.3129310607910156,-76.54582977294922
Sentinel-5P,3.3129310607910156,-76.5374984741211
Sentinel-5P,3.3129310607910156,-76.52916717529297
Sentinel-5P,3.3129310607910156,-76.52083587646484
Sentinel-5P,3.3129310607910156,-76.51249694824219
Sentinel-5P,3.3129310607910156,-76.50416564941406
Sentinel-5P,3.3129310607910156,-76.49583435058594
Sentinel-5P,3.3129310607910156,-76.48750305175781
Sentinel-5P,3.3129310607910156,-76.47916412353516
Sentinel-5P,3.3129310607910156,-76.47083282470703
Sentinel-5P,3.3129310607910156,-76.4625015258789
Sentinel-5P,3.3129310607910156,-76.45417022705078
Sentinel-5P,3.3129310607910156,-76.44583129882812
Sentinel-5P,3.3129310607910156,-76.4375
Sentinel-5P,3.3129310607910156,-76.42916870117188
Sentinel-5P,3.3129310607910156,-76.42082977294922
Sentinel-5P,3.3129310607910156,-76.4124984741211
Sentinel-5P,3.3129310607910156,-76.40416717529297
Sentinel-5P,3.3043103218078613,-76.59583282470703
Sentinel-5P,3.3043103218078613,-76.5875015258789
Sentinel-5P,3.3043103218078613,-76.57917022705078
Sentinel-5P,3.3043103218078613,-76.57083129882812
Sentinel-5P,3.3043103218078613,-76.5625
Sentinel-5P,3.3043103218078613,-76.55416870117188
Sentinel-5P,3.3043103218078613,-76.54582977294922
Sentinel-5P,3.3043103218078613,-76.5374984741211
Sentinel-5P,3.3043103218078613,-76.52916717529297
Sentinel-5P,3.3043103218078613,-76.52083587646484
Sentinel-5P,3.3043103218078613,-76.51249694824219
Sentinel-5P,3.3043103218078613,-76.50416564941406
Sentinel-5P,3.3043103218078613,-76.49583435058594
Sentinel-5P,3.3043103218078613,-76.48750305175781
Sentinel-5P,3.3043103218078613,-76.47916412353516
Sentinel-5P,3.3043103218078613,-76.47083282470703
Sentinel-5P,3.3043103218078613,-76.4625015258789
Sentinel-5P,3.3043103218078613,-76.45417022705078
Sentinel-5P,3.3043103218078613,-76.44583129882812
Sentinel-5P,3.3043103218078613,-76.4375
Sentinel-5P,3.3043103218078613,-76.42916870117188
Sentinel-5P,3.3043103218078613,-76.42082977294922
Sentinel-5P,3.3043103218078613,-76.4124984741211
Sentinel-5P,3.3043103218078613,-76.40416717529297
